ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,athlete_events_sample
20563,Cosmin Chetroiu,M,18,180,70,Romania-1,ROU,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,NA,[Table]
20563,Cosmin Chetroiu,M,22,180,70,Romania-1,ROU,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,NA,[Table]
21054,Choi Se-Beom,F,16,160,44,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 800 metres,NA,[Table]
21054,Choi Se-Beom,F,16,160,44,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,NA,[Table]
21214,Grard Christaud-Pipola,M,20,178,70,France-2,FRA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Two,NA,[Table]
21214,Grard Christaud-Pipola,M,24,178,70,France-2,FRA,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Two,NA,[Table]
21214,Grard Christaud-Pipola,M,28,178,70,France-1,FRA,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,NA,[Table]
21214,Grard Christaud-Pipola,M,28,178,70,France,FRA,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,NA,[Table]
21214,Grard Christaud-Pipola,M,36,178,70,France,FRA,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Two,NA,[Table]
21214,Grard Christaud-Pipola,M,36,178,70,France,FRA,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,NA,[Table]
21454,"David ""Dave"" Churchill",M,20,184,74,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA,[Table]
21454,"David ""Dave"" Churchill",M,20,184,74,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA,[Table]
21454,"David ""Dave"" Churchill",M,20,184,74,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA,[Table]
21661,Mrti Cipulis,M,25,180,87,Latvia,LAT,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,NA,[Table]
21661,Mrti Cipulis,M,29,180,87,Latvia,LAT,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,NA,[Table]
21661,Mrti Cipulis,M,33,180,87,Latvia,LAT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA,[Table]
21891,"George Eliott ""Guy"" Clarkson",M,33,NA,NA,Great Britain,GBR,1924 Winter,1924,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,[Table]
22032,John Clewarth,M,24,177,67,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",NA,[Table]
22032,John Clewarth,M,24,177,67,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA,[Table]
22040,"Elisabeth Anne ""Betsy"" Clifford (-Higgins)",F,14,162,57,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Downhill,NA,[Table]
22040,"Elisabeth Anne ""Betsy"" Clifford (-Higgins)",F,14,162,57,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA,[Table]
22040,"Elisabeth Anne ""Betsy"" Clifford (-Higgins)",F,14,162,57,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Slalom,NA,[Table]
22040,"Elisabeth Anne ""Betsy"" Clifford (-Higgins)",F,22,162,57,Canada,CAN,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,NA,[Table]
22040,"Elisabeth Anne ""Betsy"" Clifford (-Higgins)",F,22,162,57,Canada,CAN,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA,[Table]
22040,"Elisabeth Anne ""Betsy"" Clifford (-Higgins)",F,22,162,57,Canada,CAN,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,NA,[Table]
22108,Cyril Hillyard Coaffee,M,23,NA,NA,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA,[Table]
22108,Cyril Hillyard Coaffee,M,23,NA,NA,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 200 metres,NA,[Table]
22108,Cyril Hillyard Coaffee,M,27,NA,NA,Canada,CAN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA,[Table]
22108,Cyril Hillyard Coaffee,M,27,NA,NA,Canada,CAN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 200 metres,NA,[Table]
22108,Cyril Hillyard Coaffee,M,27,NA,NA,Canada,CAN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,NA,[Table]
22414,Ren Collet,M,25,NA,NA,France,FRA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
22487,Sebastian Colloredo,M,18,176,65,Italy,ITA,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA,[Table]
22487,Sebastian Colloredo,M,18,176,65,Italy,ITA,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA,[Table]
22487,Sebastian Colloredo,M,18,176,65,Italy,ITA,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Large Hill, Team",NA,[Table]
22487,Sebastian Colloredo,M,22,176,65,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA,[Table]
22487,Sebastian Colloredo,M,22,176,65,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA,[Table]
22487,Sebastian Colloredo,M,26,176,65,Italy,ITA,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA,[Table]
22487,Sebastian Colloredo,M,26,176,65,Italy,ITA,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA,[Table]
22892,Rohan Graham Cooke,M,21,NA,NA,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,NA,[Table]
22901,Reid Coolsaet,M,32,173,62,Canada,CAN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,NA,[Table]
22901,Reid Coolsaet,M,37,173,62,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA,[Table]
23216,Omer Gustaaf Corteyn,M,23,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,NA,[Table]
23216,Omer Gustaaf Corteyn,M,23,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,NA,[Table]
23280,Cludia de Paula Costa Magalhes,F,18,156,46,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,NA,[Table]
23280,Cludia de Paula Costa Magalhes,F,18,156,46,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,NA,[Table]
23280,Cludia de Paula Costa Magalhes,F,18,156,46,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,NA,[Table]
23280,Cludia de Paula Costa Magalhes,F,18,156,46,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,NA,[Table]
23280,Cludia de Paula Costa Magalhes,F,18,156,46,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,NA,[Table]
23416,Tiana Michelle Coudray,F,23,163,57,United States,USA,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA,[Table]
23416,Tiana Michelle Coudray,F,23,163,57,United States,USA,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA,[Table]
23931,"John George Crosby, Jr.",M,21,172,61,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,NA,[Table]
23931,"John George Crosby, Jr.",M,21,172,61,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,NA,[Table]
23931,"John George Crosby, Jr.",M,21,172,61,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,NA,[Table]
23931,"John George Crosby, Jr.",M,21,172,61,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,NA,[Table]
23931,"John George Crosby, Jr.",M,21,172,61,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,NA,[Table]
23931,"John George Crosby, Jr.",M,21,172,61,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,NA,[Table]
23931,"John George Crosby, Jr.",M,21,172,61,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Rings,NA,[Table]
23931,"John George Crosby, Jr.",M,21,172,61,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Pommelled Horse,NA,[Table]
24085,Attila Csszri,M,18,184,72,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,NA,[Table]
24085,Attila Csszri,M,18,184,72,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA,[Table]
24157,Enrique Manuel Cubas Ypanaque,M,22,167,70,Peru,PER,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA,[Table]
24497,Grzegorz Cybulski,M,20,178,69,Poland,POL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,NA,[Table]
24497,Grzegorz Cybulski,M,24,178,69,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Long Jump,NA,[Table]
24576,Zoltn Czukor,M,37,187,74,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA,[Table]
24576,Zoltn Czukor,M,41,187,74,Hungary,HUN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 50 kilometres Walk,NA,[Table]
24576,Zoltn Czukor,M,45,187,74,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 50 kilometres Walk,NA,[Table]
24806,Artemis Dafni,F,16,171,60,Greece,GRE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Freestyle,NA,[Table]
24806,Artemis Dafni,F,16,171,60,Greece,GRE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Individual Medley,NA,[Table]
24942,Ro Masivesi Dakuwaqa,M,22,190,105,Fiji,FIJ,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Gold,[Table]
25101,Giordano Damiani,M,22,NA,NA,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,NA,[Table]
25215,"Charles Meldrum ""Charlie"" Daniels",M,19,183,70,United States,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 50 yard Freestyle,Bronze,[Table]
25215,"Charles Meldrum ""Charlie"" Daniels",M,19,183,70,United States,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 100 yard Freestyle,Silver,[Table]
25215,"Charles Meldrum ""Charlie"" Daniels",M,19,183,70,United States,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 220 yard Freestyle,Gold,[Table]
25215,"Charles Meldrum ""Charlie"" Daniels",M,19,183,70,United States,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 440 yard Freestyle,Gold,[Table]
25215,"Charles Meldrum ""Charlie"" Daniels",M,19,183,70,New York Athletic Club #1-1,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 4 x 50 Yard Freestyle Relay,Gold,[Table]
25215,"Charles Meldrum ""Charlie"" Daniels",M,21,183,70,United States,USA,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,Gold,[Table]
25215,"Charles Meldrum ""Charlie"" Daniels",M,21,183,70,United States,USA,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's 4 x 250 metres Freestyle Relay,NA,[Table]
25215,"Charles Meldrum ""Charlie"" Daniels",M,23,183,70,United States,USA,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,Gold,[Table]
25215,"Charles Meldrum ""Charlie"" Daniels",M,23,183,70,United States,USA,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,[Table]
25293,Jozef Dao,M,25,183,87,Slovakia,SVK,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA,[Table]
25293,Jozef Dao,M,29,183,87,Slovakia,SVK,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA,[Table]
25362,Alison Dare,F,34,164,54,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,NA,[Table]
25489,Henri Lon Ernest Dauban de Silhouette,M,22,NA,NA,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Javelin Throw,NA,[Table]
25628,"James Arthur ""Jim"" Davies",M,22,NA,NA,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Cycling,Cycling Men's Sprint,NA,[Table]
25628,"James Arthur ""Jim"" Davies",M,22,NA,NA,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA,[Table]
26035,Csar Ernesto de Cesare Grassi,M,32,190,92,Ecuador,ECU,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",NA,[Table]
26035,Csar Ernesto de Cesare Grassi,M,36,190,92,Ecuador,ECU,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",NA,[Table]
26104,Heinrich de Fries,M,40,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",NA,[Table]
26104,Heinrich de Fries,M,40,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",NA,[Table]
26404,Silvia de Luna,F,18,163,48,Guatemala,GUA,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA,[Table]
26589,Renato De Riva,M,22,178,73,Italy,ITA,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,Speed Skating Men's 500 metres,NA,[Table]
26589,Renato De Riva,M,22,178,73,Italy,ITA,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Men's 1,500 metres",NA,[Table]
26589,Renato De Riva,M,22,178,73,Italy,ITA,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Men's 5,000 metres",NA,[Table]
26589,Renato De Riva,M,22,178,73,Italy,ITA,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Men's 10,000 metres",NA,[Table]
26589,Renato De Riva,M,26,178,73,Italy,ITA,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",NA,[Table]
26589,Renato De Riva,M,26,178,73,Italy,ITA,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 5,000 metres",NA,[Table]
26589,Renato De Riva,M,26,178,73,Italy,ITA,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 10,000 metres",NA,[Table]
26589,Renato De Riva,M,30,178,73,Italy,ITA,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 1,500 metres",NA,[Table]
26589,Renato De Riva,M,30,178,73,Italy,ITA,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 5,000 metres",NA,[Table]
26589,Renato De Riva,M,30,178,73,Italy,ITA,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 10,000 metres",NA,[Table]
26654,Pavel de Shtiglits,M,NA,NA,NA,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA,[Table]
26835,Lance Earl Deal,M,27,188,116,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Hammer Throw,NA,[Table]
26835,Lance Earl Deal,M,30,188,116,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Hammer Throw,NA,[Table]
26835,Lance Earl Deal,M,34,188,116,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,Silver,[Table]
26835,Lance Earl Deal,M,39,188,116,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Hammer Throw,NA,[Table]
26904,Ren Deceja Sierra,M,22,161,62,Uruguay,URU,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Individual",NA,[Table]
26904,Ren Deceja Sierra,M,22,161,62,Uruguay,URU,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",NA,[Table]
26904,Ren Deceja Sierra,M,22,161,62,Uruguay,URU,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA,[Table]
26904,Ren Deceja Sierra,M,34,161,62,Uruguay,URU,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA,[Table]
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA,[Table]
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA,[Table]
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA,[Table]
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,NA,[Table]
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA,[Table]
27084,"Ronald ""Ron"" Dekker",M,22,193,84,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA,[Table]
27084,"Ronald ""Ron"" Dekker",M,22,193,84,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Breaststroke,NA,[Table]
27084,"Ronald ""Ron"" Dekker",M,22,193,84,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Breaststroke,NA,[Table]
27084,"Ronald ""Ron"" Dekker",M,22,193,84,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA,[Table]
27393,"Nicholas ""Nick"" Delpopolo",M,23,173,77,United States,USA,2012 Summer,2012,Summer,London,Judo,Judo Men's Lightweight,NA,[Table]
27393,"Nicholas ""Nick"" Delpopolo",M,27,173,77,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,NA,[Table]
27423,mile Joseph Demangel,M,23,173,64,France,FRA,1906 Summer,1906,Summer,Athina,Cycling,Cycling Men's Sprint,NA,[Table]
27423,mile Joseph Demangel,M,23,173,64,France,FRA,1906 Summer,1906,Summer,Athina,Cycling,Cycling Men's 333 metres Time Trial,NA,[Table]
27423,mile Joseph Demangel,M,23,173,64,France,FRA,1906 Summer,1906,Summer,Athina,Cycling,"Cycling Men's 5,000 metres",NA,[Table]
27423,mile Joseph Demangel,M,25,173,64,France,FRA,1908 Summer,1908,Summer,London,Cycling,Cycling Men's Sprint,Silver,[Table]
27423,mile Joseph Demangel,M,25,173,64,France,FRA,1908 Summer,1908,Summer,London,Cycling,Cycling Men's Sprint,NA,[Table]
27423,mile Joseph Demangel,M,25,173,64,France,FRA,1908 Summer,1908,Summer,London,Cycling,"Cycling Men's Team Pursuit, 1,980 yards",NA,[Table]
27423,mile Joseph Demangel,M,25,173,64,France,FRA,1908 Summer,1908,Summer,London,Cycling,"Cycling Men's 5,000 metres",NA,[Table]
27674,Marion Deplanque,F,23,175,72,France,FRA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,NA,[Table]
27775,Jacques Descatoire,M,27,NA,NA,France-1,FRA,1948 Winter,1948,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four,NA,[Table]
27810,Claude Desmarcheliers,M,NA,NA,NA,France,FRA,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,NA,[Table]
27933,Charles Devendeville,M,18,NA,NA,Tritons Lillois-2,FRA,1900 Summer,1900,Summer,Paris,Water Polo,Water Polo Men's Water Polo,NA,[Table]
27933,Charles Devendeville,M,18,NA,NA,France,FRA,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's Underwater Swimming,Gold,[Table]
27980,Mikhail Talgatovich Devyatyarov,M,28,185,74,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Gold,[Table]
27980,Mikhail Talgatovich Devyatyarov,M,28,185,74,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA,[Table]
27980,Mikhail Talgatovich Devyatyarov,M,28,185,74,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA,[Table]
27980,Mikhail Talgatovich Devyatyarov,M,28,185,74,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,[Table]
28122,N'Dye Binta Dia,F,19,160,55,Senegal,SEN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres,NA,[Table]
28185,Ousmane Diarra,M,21,186,82,Mali,MLI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA,[Table]
28185,Ousmane Diarra,M,21,186,82,Mali,MLI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA,[Table]
28185,Ousmane Diarra,M,25,186,82,Mali,MLI,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA,[Table]
28185,Ousmane Diarra,M,25,186,82,Mali,MLI,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,NA,[Table]
28185,Ousmane Diarra,M,29,186,82,Mali,MLI,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA,[Table]
28185,Ousmane Diarra,M,29,186,82,Mali,MLI,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,NA,[Table]
28369,"Gordon E. ""Gord"" Dickson",M,28,175,54,Canada,CAN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Marathon,NA,[Table]
28498,Jennifer Digbeu (-Gadiou),F,25,190,82,France,FRA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver,[Table]
28499,Geir Digerud,M,20,184,77,Norway,NOR,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Road Race, Individual",NA,[Table]
28499,Geir Digerud,M,20,184,77,Norway,NOR,1976 Summer,1976,Summer,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA,[Table]
28586,Georgi K. Dimitrov,M,21,NA,NA,Bulgaria,BUL,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
28586,Georgi K. Dimitrov,M,21,NA,NA,Bulgaria,BUL,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA,[Table]
28586,Georgi K. Dimitrov,M,21,NA,NA,Bulgaria,BUL,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Slalom,NA,[Table]
28586,Georgi K. Dimitrov,M,25,NA,NA,Bulgaria,BUL,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
28586,Georgi K. Dimitrov,M,25,NA,NA,Bulgaria,BUL,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA,[Table]
28586,Georgi K. Dimitrov,M,25,NA,NA,Bulgaria,BUL,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Slalom,NA,[Table]
28586,Georgi K. Dimitrov,M,29,NA,NA,Bulgaria,BUL,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Downhill,NA,[Table]
28586,Georgi K. Dimitrov,M,29,NA,NA,Bulgaria,BUL,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA,[Table]
28586,Georgi K. Dimitrov,M,29,NA,NA,Bulgaria,BUL,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Slalom,NA,[Table]
28735,Jos Dirceu Guimares,M,20,170,62,Brazil,BRA,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,NA,[Table]
28985,Luminia Liliana Dobrescu,F,17,180,70,Romania,ROU,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 50 metres Freestyle,NA,[Table]
28985,Luminia Liliana Dobrescu,F,17,180,70,Romania,ROU,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,NA,[Table]
28985,Luminia Liliana Dobrescu,F,17,180,70,Romania,ROU,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Freestyle,NA,[Table]
28985,Luminia Liliana Dobrescu,F,21,180,70,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 50 metres Freestyle,NA,[Table]
28985,Luminia Liliana Dobrescu,F,21,180,70,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,NA,[Table]
28985,Luminia Liliana Dobrescu,F,21,180,70,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Freestyle,NA,[Table]
28985,Luminia Liliana Dobrescu,F,21,180,70,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA,[Table]
